"1991 Yugoslav campaign in Croatia","[1991-09-20, 1991-09-20, 1992-01-03, 1992-01-03]"
"2008 Nord-Kivu campaign","[2008-10-26, 2008-10-26, 2009-03-23, 2009-03-23]"
"2010 Palestinian militancy campaign","[2010-06-14, 2010-06-14, 2010-06-14, 2010-06-14]"
"2011 Nafusa Mountains campaign","[2011-03-01, 2011-03-01, 2011-08-18, 2011-08-18]"
"Admirable Campaign","[1813-06-24, 1813-06-24, 1813-06-24, 1813-06-24]"
"Admiralty Islands campaign","[1944-02-29, 1944-02-29, 1944-05-18, 1944-05-18]"
"Aleutian Islands Campaign","[1942-06-03, 1942-06-03, 1943-08-15, 1943-08-15]"
"Algeciras Campaign","[1801-06-13, 1801-06-13, 1801-07-14, 1801-07-14]"
"Atlanta Campaign","[1864-05-07, 1864-05-07, 1864-09-02, 1864-09-02]"
"Atlantic campaign of May 1794","[1794-05-02, 1794-05-02, 1794-06-01, 1794-06-01]"
"Avalon Peninsula Campaign","[1696-11-10, 1696-11-10, 1697-04-19, 1697-04-19]"
"Birmingham campaign","[1963-04-03, 1963-04-03, 1963-05-10, 1963-05-10]"
"Bobai Campaign","[1949-11-27, 1949-11-27, 1949-12-01, 1949-12-01]"
"Border Campaign (Irish Republican Army)","[1956-12-12, 1956-12-12, 1962-02-26, 1962-02-26]"
"Borneo campaign (1945)","[1945-05-01, 1945-05-01, 1945-08-15, 1945-08-15]"
"Bougainville Campaign","[1943-11-01, 1943-11-01, 1945-08-21, 1945-08-21]"
"Bremen-Verden Campaign","[1675-09-15, 1675-09-15, 1676-08-13, 1676-08-13]"
"Bristoe Campaign","[1863-10-13, 1863-10-13, 1863-11-07, 1863-11-07]"
"Bruce campaign in Ireland","[1315-05-26, 1315-05-26, 1318-10-14, 1318-10-14]"
"Bắc Ninh Campaign","[1884-03-06, 1884-03-06, 1884-03-24, 1884-03-24]"
"Cambodian Campaign","[1970-04-29, 1970-04-29, 1970-07-22, 1970-07-22]"
"Campaign along the Southern Section of Datong–Puzhou Railway","[1946-07-12, 1946-07-12, 1946-09-01, 1946-09-01]"
"Campaign at the China–Burma border","[1960-11-14, 1960-11-14, 1961-02-09, 1961-02-09]"
"Campaign at the Eastern Foothills of Funiu Mountain","[1947-10-29, 1947-10-29, 1947-11-25, 1947-11-25]"
"Campaign of Danture","[1594-07-05, 1594-07-05, 1594-10-09, 1594-10-09]"
"Campaign of Gipuzkoa","[1936-07-20, 1936-07-20, 1936-09-26, 1936-09-26]"
"Campaign of the North China Plain Pocket","[1946-06-22, 1946-06-22, 1946-08-31, 1946-08-31]"
"Campaign to Suppress Bandits in northeastern Guizhou","[1950-09-22, 1950-09-22, 1950-11-29, 1950-11-29]"
"Campaign to Suppress Bandits in the Border Region of Hunan–Hubei–Sichuan","[1950-10-15, 1950-10-15, 1950-11-30, 1950-11-30]"
"Campaign to the North of Baoding","[1947-06-25, 1947-06-25, 1947-07-06, 1947-07-06]"
"Campaign to the North of Daqing River","[1947-09-02, 1947-09-02, 1947-09-12, 1947-09-12]"
"Campaign to the North of Nanchuan County","[1949-11-01, 1949-11-01, 1949-11-28, 1949-11-28]"
"Campaign to the South of Baoding","[1947-01-21, 1947-01-21, 1947-01-28, 1947-01-28]"
"Caucasus Campaign","[1914-10-24, 1914-10-24, 1918-10-30, 1918-10-30]"
"Chattanooga Campaign","[1863-09-21, 1863-09-21, 1863-11-25, 1863-11-25]"
"Cochinchina Campaign","[1858-09-01, 1858-09-01, 1862-06-05, 1862-06-05]"
"Cyrenaican desert campaign","[2011-04-03, 2011-04-03, 2011-06-12, 2011-06-12]"
"Dalmatian Campaign (1809)","[1809-04-26, 1809-04-26, 1809-05-21, 1809-05-21]"
"Datong–Jining Campaign","[1946-07-31, 1946-07-31, 1946-09-16, 1946-09-16]"
"Datong–Puzhou Campaign","[1946-08-14, 1946-08-14, 1946-09-01, 1946-09-01]"
"Dingtao Campaign","[1946-09-02, 1946-09-02, 1946-09-08, 1946-09-08]"
"Dodecanese Campaign","[1943-09-08, 1943-09-08, 1943-11-22, 1943-11-22]"
"Dongshan Island Campaign","[1953-07-16, 1953-07-16, 1953-07-18, 1953-07-18]"
"Dutch East Indies campaign","[1941-12-08, 1941-12-08, 1942-03-09, 1942-03-09]"
"Encirclement Campaign against Hunan–Jiangxi Soviet","[1930-01-29, 1930-01-29, 1930-03-24, 1930-03-24]"
