"1512 Battle of Ravenna","[1512-04-11, 1512-04-11, 1512-04-11, 1512-04-11]"
"1920 Battle of Warsaw","[1920-08-12, 1920-08-12, 1920-08-25, 1920-08-25]"
"1998 Battle of Kilinochchi","[1998-09-27, 1998-09-27, 1998-09-29, 1998-09-29]"
"1st Battle of Ypres","[1914-10-19, 1914-10-19, 1914-11-22, 1914-11-22]"
"2011 Battle of Tripoli","[2011-08-20, 2011-08-20, 2011-08-28, 2011-08-28]"
"2nd Battle of Ypres","[1915-04-22, 1915-04-22, 1915-05-25, 1915-05-25]"
"3rd Battle of Ypres","[1917-07-31, 1917-07-31, 1917-11-10, 1917-11-10]"
"5th Battle of Gao","[2013-03-24, 2013-03-24, 2013-03-24, 2013-03-24]"
"5th Battle of Gao","[2013-03-24, 2013-03-24, 2013-03-24, 2013-03-24]"
"Air Battle of South Korea","[1950-06-25, 1950-06-25, 1950-07-20, 1950-07-20]"
"Battle of 4 May","[1823-05-04, 1823-05-04, 1823-05-04, 1823-05-04]"
"Battle of 73 Easting","[1991-02-26, 1991-02-26, 1991-02-27, 1991-02-27]"
"Battle of A Shau","[1966-03-09, 1966-03-09, 1966-03-10, 1966-03-10]"
"Battle of Aachen","[1944-10-02, 1944-10-02, 1944-10-21, 1944-10-21]"
"Battle of Aanandapuram","[2009-03-29, 2009-03-29, 2009-04-05, 2009-04-05]"
"Battle of Abancay","[1537-07-12, 1537-07-12, 1537-07-12, 1537-07-12]"
"Battle of Abensberg","[1809-04-20, 1809-04-20, 1809-04-20, 1809-04-20]"
"Battle of Aboukir Bay","[1798-08-01, 1798-08-01, 1798-08-03, 1798-08-03]"
"Battle of Abtao","[1866-02-07, 1866-02-07, 1866-02-07, 1866-02-07]"
"Battle of Abu Ghraib","[2005-04-02, 2005-04-02, 2005-04-02, 2005-04-02]"
"Battle of Abu Klea","[1885-01-17, 1885-01-17, 1885-01-17, 1885-01-17]"
"Battle of Abu Tellul","[1918-07-14, 1918-07-14, 1918-07-14, 1918-07-14]"
"Battle of Acheloos","[0917-08-20, 0917-08-20, 0917-08-20, 0917-08-20]"
"Battle of Ad Decimum","[0533-09-13, 0533-09-13, 0533-09-13, 0533-09-13]"
"Battle of Adowa","[1896-03-01, 1896-03-01, 1896-03-01, 1896-03-01]"
"Battle of Adramyttium","[1205-03-19, 1205-03-19, 1205-03-19, 1205-03-19]"
"Battle of Adwa","[1896-03-01, 1896-03-01, 1896-03-01, 1896-03-01]"
"Battle of Adwalton Moor","[1643-06-30, 1643-06-30, 1643-06-30, 1643-06-30]"
"Battle of Agagia","[1916-02-26, 1916-02-26, 1916-02-26, 1916-02-26]"
