"1955 WANFL Grand Final","[1955-10-08, 1955-10-08, 1955-10-08, 1955-10-08]"
"1967 VFA Grand Final","[1967-09-24, 1967-09-24, 1967-09-24, 1967-09-24]"
"1967 VFL Grand Final","[1967-09-23, 1967-09-23, 1967-09-23, 1967-09-23]"
"1971 VFA Grand Final","[1971-09-26, 1971-09-26, 1971-09-26, 1971-09-26]"
"1972 VFL Grand Final","[1972-10-07, 1972-10-07, 1972-10-07, 1972-10-07]"
"1975 VFL Grand Final","[1975-09-27, 1975-09-27, 1975-09-27, 1975-09-27]"
"1976 VFL Grand Final","[1976-09-25, 1976-09-25, 1976-09-25, 1976-09-25]"
"1979 VFL Grand Final","[1979-09-29, 1979-09-29, 1979-09-29, 1979-09-29]"
"1980 VFL Grand Final","[1980-09-27, 1980-09-27, 1980-09-27, 1980-09-27]"
"1981 VFL Grand Final","[1981-09-26, 1981-09-26, 1981-09-26, 1981-09-26]"
"1982 VFL Grand Final","[1982-09-25, 1982-09-25, 1982-09-25, 1982-09-25]"
"1983 VFL Grand Final","[1983-09-24, 1983-09-24, 1983-09-24, 1983-09-24]"
"1984 VFL Grand Final","[1984-09-29, 1984-09-29, 1984-09-29, 1984-09-29]"
"1986 VFL Grand Final","[1986-09-27, 1986-09-27, 1986-09-27, 1986-09-27]"
"1987 VFL Grand Final","[1987-09-26, 1987-09-26, 1987-09-26, 1987-09-26]"
"1988 VFL Grand Final","[1988-09-24, 1988-09-24, 1988-09-24, 1988-09-24]"
"1990 AFL Grand Final","[1990-10-06, 1990-10-06, 1990-10-06, 1990-10-06]"
"1991 AFL Grand Final","[1991-09-28, 1991-09-28, 1991-09-28, 1991-09-28]"
"1992 AFL Grand Final","[1992-09-26, 1992-09-26, 1992-09-26, 1992-09-26]"
"1993 AFL Grand Final","[1993-09-25, 1993-09-25, 1993-09-25, 1993-09-25]"
"1994 AFL Grand Final","[1994-10-01, 1994-10-01, 1994-10-01, 1994-10-01]"
"1995 AFL Grand Final","[1995-09-30, 1995-09-30, 1995-09-30, 1995-09-30]"
"1996 AFL Grand Final","[1996-09-28, 1996-09-28, 1996-09-28, 1996-09-28]"
"1997 AFL Grand Final","[1997-09-27, 1997-09-27, 1997-09-27, 1997-09-27]"
"1997 Westar Rules Grand Final","[1997-09-21, 1997-09-21, 1997-09-21, 1997-09-21]"
"1998 AFL Grand Final","[1998-09-26, 1998-09-26, 1998-09-26, 1998-09-26]"
"1998 ICC KnockOut Trophy Final","[1998-11-01, 1998-11-01, 1998-11-01, 1998-11-01]"
"1999 AFL Grand Final","[1999-09-25, 1999-09-25, 1999-09-25, 1999-09-25]"
"2002 AFL Grand Final","[2002-09-28, 2002-09-28, 2002-09-28, 2002-09-28]"
"2003 AFL Grand Final","[2003-09-27, 2003-09-27, 2003-09-27, 2003-09-27]"
"2005 AFL Grand Final","[2005-09-24, 2005-09-24, 2005-09-24, 2005-09-24]"
"2006 AFL Grand Final","[2006-09-30, 2006-09-30, 2006-09-30, 2006-09-30]"
"2007 AFL Grand Final","[2007-09-29, 2007-09-29, 2007-09-29, 2007-09-29]"
"2008 AFL Grand Final","[2008-09-27, 2008-09-27, 2008-09-27, 2008-09-27]"
"2008 Indian Premier League Final","[2008-06-01, 2008-06-01, 2008-06-01, 2008-06-01]"
"2009 AFL Grand Final","[2009-09-26, 2009-09-26, 2009-09-26, 2009-09-26]"
"2009 Indian Premier League Final","[2009-05-24, 2009-05-24, 2009-05-24, 2009-05-24]"
"2010 AFL Grand Final","[2010-09-25, 2010-09-25, 2010-09-25, 2010-09-25]"
"2010 Super 14 Final","[2010-05-29, 2010-05-29, 2010-05-29, 2010-05-29]"
"2010 WAFL Grand Final","[2010-09-19, 2010-09-19, 2010-09-19, 2010-09-19]"
"2011 AFL Grand Final","[2011-10-01, 2011-10-01, 2011-10-01, 2011-10-01]"
"2011 WAFL Grand Final","[2011-09-25, 2011-09-25, 2011-09-25, 2011-09-25]"
"2012 AFL Grand Final","[2012-09-29, 2012-09-29, 2012-09-29, 2012-09-29]"
"2012–13 Israeli Basketball Super League Final","[2013-06-13, 2013-06-13, 2013-06-13, 2013-06-13]"
