"1939 Defensive War","[1939-09-01, 1939-09-01, 1939-10-06, 1939-10-06]"
"1947 Kashmir War","[1947-10-22, 1947-10-22, 1949-01-01, 1949-01-01]"
"1947 Paraguayan Civil War","[1947-03-07, 1947-03-07, 1947-08-20, 1947-08-20]"
"1947-48 Palestinian Civil War","[1947-11-30, 1947-11-30, 1948-05-14, 1948-05-14]"
"1948 Palestine War","[1947-11-30, 1947-11-30, 1949-07-20, 1949-07-20]"
"1956 Sinai War","[1956-10-29, 1956-10-29, 1956-11-07, 1956-11-07]"
"1956 Suez War","[1956-10-29, 1956-10-29, 1956-11-07, 1956-11-07]"
"1973 October War","[1973-10-06, 1973-10-06, 1973-10-25, 1973-10-25]"
"1973 Yom Kippur War","[1973-10-06, 1973-10-06, 1973-10-25, 1973-10-25]"
"1990 Gulf War","[1990-08-02, 1990-08-02, 1991-02-28, 1991-02-28]"
"1991 Gulf War","[1990-08-02, 1990-08-02, 1991-02-28, 1991-02-28]"
"1991 Iraq War","[1990-08-02, 1990-08-02, 1991-02-28, 1991-02-28]"
"2003 Iraq War","[2003-03-20, 2003-03-20, 2003-05-01, 2003-05-01]"
"2006 Lebanese War","[2006-07-12, 2006-07-12, 2006-08-14, 2006-08-14]"
"Agacher Strip War","[1985-12-25, 1985-12-25, 1985-12-30, 1985-12-30]"
"Algerian War of Independence","[1954-11-01, 1954-11-01, 1962-03-19, 1962-03-19]"
"Austrian Succession War","[1740-12-16, 1740-12-16, 1748-10-18, 1748-10-18]"
"Belgian War of Independence","[1830-08-25, 1830-08-25, 1831-07-21, 1831-07-21]"
"Castilian War of the Communities","[1520-04-16, 1520-04-16, 1521-10-25, 1521-10-25]"
"Chilean Civil War","[1891-01-16, 1891-01-16, 1891-09-18, 1891-09-18]"
"Constitutionalist War","[1926-05-02, 1926-05-02, 1927-05-04, 1927-05-04]"
"Croatian War","[1991-03-31, 1991-03-31, 1995-11-12, 1995-11-12]"
"Croatian War of Independence","[1991-03-31, 1991-03-31, 1995-11-12, 1995-11-12]"
"Cuban Revolutionary War","[1953-07-26, 1953-07-26, 1959-01-01, 1959-01-01]"
"East Cape War","[1865-04-13, 1865-04-13, 1866-10-12, 1866-10-12]"
"El Salvador Civil War","[1979-10-15, 1979-10-15, 1992-01-16, 1992-01-16]"
"Estonian War of Independence","[1918-11-28, 1918-11-28, 1920-02-02, 1920-02-02]"
"Falkland Islands War","[1982-04-02, 1982-04-02, 1982-06-14, 1982-06-14]"
"Federal War","[1859-01-20, 1859-01-20, 1863-04-24, 1863-04-24]"
"First Anglo-Burmese War","[1824-03-05, 1824-03-05, 1826-02-24, 1826-02-24]"
"First Cod War","[1958-09-01, 1958-09-01, 1961-03-11, 1961-03-11]"
"First Eelam War","[1983-07-23, 1983-07-23, 1987-07-29, 1987-07-29]"
"First Franco-Dahomean War","[1890-02-21, 1890-02-21, 1890-10-04, 1890-10-04]"
"First Gulf War","[1990-08-02, 1990-08-02, 1991-02-28, 1991-02-28]"
"First Italian War of Independence","[1848-03-23, 1848-03-23, 1849-03-24, 1849-03-24]"
"First Italian War of Independence","[1848-03-23, 1848-03-23, 1849-03-24, 1849-03-24]"
"First Kashmir War","[1947-10-22, 1947-10-22, 1949-01-01, 1949-01-01]"
"First Maori War","[1845-03-11, 1845-03-11, 1846-01-11, 1846-01-11]"
"First Schleswig War","[1848-03-24, 1848-03-24, 1852-05-08, 1852-05-08]"
"First Taranaki War","[1860-03-17, 1860-03-17, 1861-03-18, 1861-03-18]"
"Football War","[1969-07-14, 1969-07-14, 1969-07-18, 1969-07-18]"
"French Indochina War","[1946-12-19, 1946-12-19, 1954-08-01, 1954-08-01]"
"Gollub War","[1422-07-17, 1422-07-17, 1422-09-27, 1422-09-27]"
"Gran Chaco War","[1932-09-09, 1932-09-09, 1935-06-12, 1935-06-12]"
"Great Nordic Biker War","[1994-01-26, 1994-01-26, 1997-09-25, 1997-09-25]"
"Great Nordic War","[1700-02-22, 1700-02-22, 1721-09-10, 1721-09-10]"
"Great Toyota War","[1986-12-16, 1986-12-16, 1987-09-11, 1987-09-11]"
"Greek War of Independence","[1821-02-22, 1821-02-22, 1829-09-12, 1829-09-12]"
"Gulf War 1","[1990-08-02, 1990-08-02, 1991-02-28, 1991-02-28]"
"Hungarian War of Independence","[1848-03-15, 1848-03-15, 1849-10-04, 1849-10-04]"
"Hussite War","[1419-07-30, 1419-07-30, 1434-05-30, 1434-05-30]"
"Indonesian War of Independence","[1945-08-17, 1945-08-17, 1949-12-27, 1949-12-27]"
"Irish War of Independence","[1919-01-21, 1919-01-21, 1921-07-11, 1921-07-11]"
"Karabakh War","[1988-02-20, 1988-02-20, 1994-05-12, 1994-05-12]"
"Kashmir War","[1947-10-22, 1947-10-22, 1949-01-01, 1949-01-01]"
"Kuwait War","[1990-08-02, 1990-08-02, 1991-02-28, 1991-02-28]"
"Latvian War of Independence","[1918-12-05, 1918-12-05, 1920-08-11, 1920-08-11]"
"Luweero War","[1981-02-06, 1981-02-06, 1986-01-25, 1986-01-25]"
"Luwero War","[1981-02-06, 1981-02-06, 1986-01-25, 1986-01-25]"
"Malian Civil War","[2012-01-16, 2012-01-16, 2015-02-20, 2015-02-20]"
"Malvinas War","[1982-04-02, 1982-04-02, 1982-06-14, 1982-06-14]"
"Mexican War of Independence","[1810-09-16, 1810-09-16, 1821-09-27, 1821-09-27]"
"Namibian War of Independence","[1966-08-26, 1966-08-26, 1990-03-21, 1990-03-21]"
"October 1973 War","[1973-10-06, 1973-10-06, 1973-10-25, 1973-10-25]"
"October War","[1973-10-06, 1973-10-06, 1973-10-25, 1973-10-25]"
"Ogaden War","[1977-07-13, 1977-07-13, 1978-03-15, 1978-03-15]"
"Old Zürich War","[1440-11-02, 1440-11-02, 1446-06-12, 1446-06-12]"
"Palestine War","[1947-11-30, 1947-11-30, 1949-07-20, 1949-07-20]"
"Polish Defensive War","[1939-09-01, 1939-09-01, 1939-10-06, 1939-10-06]"
"Portuguese Colonial War","[1961-02-04, 1961-02-04, 1974-04-25, 1974-04-25]"
"Portuguese Restoration War","[1640-12-01, 1640-12-01, 1668-02-13, 1668-02-13]"
"Powder River War","[1865-07-01, 1865-07-01, 1865-10-04, 1865-10-04]"
"Rhodesian Civil War","[1964-07-04, 1964-07-04, 1979-12-12, 1979-12-12]"
"Russian Civil War","[1917-11-07, 1917-11-07, 1922-10-25, 1922-10-25]"
"Second Anglo-Burmese War","[1852-04-05, 1852-04-05, 1852-12-20, 1852-12-20]"
"Second Burmese War","[1852-04-05, 1852-04-05, 1852-12-20, 1852-12-20]"
"Second Cod War","[1958-09-01, 1958-09-01, 1961-03-11, 1961-03-11]"
"Second Congo War","[1998-08-02, 1998-08-02, 2003-07-18, 2003-07-18]"
"Second Dutch War","[1665-03-04, 1665-03-04, 1667-07-31, 1667-07-31]"
"Second Freedom War","[1899-10-11, 1899-10-11, 1902-05-31, 1902-05-31]"
"Second Italian War of Independence","[1859-04-29, 1859-04-29, 1859-07-11, 1859-07-11]"
"Second Lebanon War","[2006-07-12, 2006-07-12, 2006-08-14, 2006-08-14]"
