"1757 Berlin raid","[1757-10-16, 1757-10-16, 1757-10-16, 1757-10-16]"
"1973 Syrian General Staff Headquarters Raid","[1973-10-09, 1973-10-09, 1973-10-09, 1973-10-09]"
"1973 al-Mazzah Airport Raid","[1973-10-13, 1973-10-13, 1973-10-13, 1973-10-13]"
"1973 raid on Egyptian missile bases","[1973-10-16, 1973-10-16, 1973-10-16, 1973-10-16]"
"2005 Hezbollah cross-border raid","[2005-11-21, 2005-11-21, 2005-11-21, 2005-11-21]"
"2006 Gaza cross-border raid","[2006-06-25, 2006-06-25, 2006-06-25, 2006-06-25]"
"2006 Hezbollah cross-border raid","[2006-07-12, 2006-07-12, 2006-07-12, 2006-07-12]"
"2008 Abu Kamal raid","[2008-10-26, 2008-10-26, 2008-10-26, 2008-10-26]"
"2009 suicide air raid on Colombo","[2009-02-20, 2009-02-20, 2009-02-20, 2009-02-20]"
"2011 Camp Ashraf raid","[2011-04-08, 2011-04-08, 2011-04-08, 2011-04-08]"
"2011 Iran–Iraq cross-border raids","[2011-07-11, 2011-07-11, 2011-09-29, 2011-09-29]"
"2013 Barawe raid","[2013-10-05, 2013-10-05, 2013-10-05, 2013-10-05]"
"Air raids on Japan","[1942-04-18, 1942-04-18, 1945-08-15, 1945-08-15]"
"Akbaş arms depot raid","[1920-01-26, 1920-01-26, 1920-01-27, 1920-01-27]"
"Amdjereme raid","[2006-03-06, 2006-03-06, 2006-03-06, 2006-03-06]"
"Angoor Ada raid","[2008-09-03, 2008-09-03, 2008-09-03, 2008-09-03]"
"Bardia raid","[1941-04-19, 1941-04-19, 1941-04-20, 1941-04-20]"
"Bergama Raid","[1919-06-15, 1919-06-15, 1919-06-19, 1919-06-19]"
"Borota raid","[2006-01-06, 2006-01-06, 2006-01-06, 2006-01-06]"
"Brite Ranch Raid","[1917-12-25, 1917-12-25, 1917-12-25, 1917-12-25]"
"Carleton's Raid","[1778-10-24, 1778-10-24, 1778-11-14, 1778-11-14]"
"Chambersburg Raid","[1862-10-10, 1862-10-10, 1862-10-12, 1862-10-12]"
"Cité Soleil raid of 2007","[2007-02-10, 2007-02-10, 2007-02-11, 2007-02-11]"
"Dieppe Raid","[1942-08-19, 1942-08-19, 1942-08-19, 1942-08-19]"
"Doolittle Raid","[1942-04-18, 1942-04-18, 1942-04-18, 1942-04-18]"
"Egyptian raid on Larnaca International Airport","[1978-02-19, 1978-02-19, 1978-02-19, 1978-02-19]"
"Erbeyli Raid","[1919-06-20, 1919-06-20, 1919-06-21, 1919-06-21]"
"First Ostend Raid","[1918-04-23, 1918-04-23, 1918-04-24, 1918-04-24]"
"George's Schoolhouse Raid","[1865-01-17, 1865-01-17, 1865-01-17, 1865-01-17]"
"Ghadames raid","[2011-09-24, 2011-09-24, 2011-09-26, 2011-09-26]"
"Glenn Springs Raid","[1916-05-05, 1916-05-05, 1916-05-05, 1916-05-05]"
"Great Raid of 1840","[1840-08-07, 1840-08-07, 1840-08-07, 1840-08-07]"
"Grierson's Raid","[1863-04-17, 1863-04-17, 1863-05-02, 1863-05-02]"
"Ikhwan raid on Busayya","[1927-11-05, 1927-11-05, 1927-11-05, 1927-11-05]"
"Indian Ocean raid","[1942-03-31, 1942-03-31, 1942-04-10, 1942-04-10]"
"Jameson Raid","[1895-12-29, 1895-12-29, 1896-01-02, 1896-01-02]"
"January 2005 Dagestan Raids","[2005-01-15, 2005-01-15, 2005-01-15, 2005-01-15]"
"Jifjafa raid","[1916-04-11, 1916-04-11, 1916-04-14, 1916-04-14]"
"Ken Ballew raid","[1971-06-07, 1971-06-07, 1971-06-07, 1971-06-07]"
"Khataba raid","[2010-02-12, 2010-02-12, 2010-02-12, 2010-02-12]"
"Koiari Raid","[1943-11-28, 1943-11-28, 1943-11-29, 1943-11-29]"
"Krzysztof Radziwiłł's raid to Moscow","[1581-08-05, 1581-08-05, 1581-10-22, 1581-10-22]"
"Kunar Raid","[2012-02-17, 2012-02-17, 2012-02-17, 2012-02-17]"
"Lake Tharthar Raid","[2005-03-23, 2005-03-23, 2005-03-23, 2005-03-23]"
"Limbang raid","[1962-12-12, 1962-12-12, 1962-12-12, 1962-12-12]"
"Lookout Air Raids","[1942-09-09, 1942-09-09, 1942-09-29, 1942-09-29]"
"Malgaç Raid","[1919-06-15, 1919-06-15, 1919-06-16, 1919-06-16]"
"Meigs Raid","[1777-05-24, 1777-05-24, 1777-05-24, 1777-05-24]"
"Morgan's Raid","[1863-06-11, 1863-06-11, 1863-07-26, 1863-07-26]"
"Neville Ranch Raid","[1918-03-25, 1918-03-25, 1918-03-25, 1918-03-25]"
"Norias Ranch Raid","[1915-08-08, 1915-08-08, 1915-08-08, 1915-08-08]"
"Ojo de Agua Raid","[1915-10-21, 1915-10-21, 1915-10-21, 1915-10-21]"
"Plum River raid","[1832-05-21, 1832-05-21, 1832-05-21, 1832-05-21]"
"Ra's Lanuf raid","[2011-09-12, 2011-09-12, 2011-09-12, 2011-09-12]"
"Raid at Altenburg","[1813-09-28, 1813-09-28, 1813-09-28, 1813-09-28]"
"Raid at Combahee Ferry","[1863-06-01, 1863-06-01, 1863-06-02, 1863-06-02]"
"Raid at Los Baños","[1945-02-23, 1945-02-23, 1945-02-23, 1945-02-23]"
"Raid of Richmond","[1781-01-01, 1781-01-01, 1781-01-19, 1781-01-19]"
"Raid of the Redeswire","[1575-07-07, 1575-07-07, 1575-07-07, 1575-07-07]"
"Raid of Żejtun","[1614-07-06, 1614-07-06, 1614-07-12, 1614-07-12]"
"Raid on Alexandria","[1814-08-29, 1814-08-29, 1814-09-02, 1814-09-02]"
"Raid on Alexandria (1941)","[1941-12-19, 1941-12-19, 1941-12-19, 1941-12-19]"
"Raid on Algiers","[1942-12-11, 1942-12-11, 1942-12-11, 1942-12-11]"
"Raid on Anuradhapura Air Force Base","[2007-10-22, 2007-10-22, 2007-10-22, 2007-10-22]"
"Raid on Batavia (1806)","[1806-11-27, 1806-11-27, 1806-11-27, 1806-11-27]"
"Raid on Bir el Hassana","[1917-02-13, 1917-02-13, 1917-02-21, 1917-02-21]"
"Raid on Black Rock","[1813-07-11, 1813-07-11, 1813-07-11, 1813-07-11]"
"Raid on Boulogne","[1804-10-02, 1804-10-02, 1804-10-03, 1804-10-03]"
"Raid on Brandenburg","[1326-02-10, 1326-02-10, 1326-03-11, 1326-03-11]"
"Raid on Canso","[1744-05-23, 1744-05-23, 1744-05-23, 1744-05-23]"
