"1929 Hebron massacre","[1929-08-24, 1929-08-24, 1929-08-24, 1929-08-24]"
"1932 Salvadoran peasant massacre","[1932-01-22, 1932-01-22, 1932-07-11, 1932-07-11]"
"1982 Hama massacre","[1982-02-02, 1982-02-02, 1982-02-28, 1982-02-28]"
"1985 Valvettiturai massacre","[1985-05-12, 1985-05-12, 1985-05-12, 1985-05-12]"
"1987 Lieyu Massacre","[1987-03-07, 1987-03-07, 1987-03-08, 1987-03-08]"
"1990 Batticaloa massacre","[1990-09-09, 1990-09-09, 1990-09-09, 1990-09-09]"
"1991 Kokkadichcholai massacre","[1991-06-12, 1991-06-12, 1991-06-12, 1991-06-12]"
"1995 Ipil massacre","[1995-04-03, 1995-04-03, 1995-04-03, 1995-04-03]"
"2000 Walisongo school massacre","[2000-05-28, 2000-05-28, 2000-05-28, 2000-05-28]"
"2001 Chalwalkote massacre","[2001-02-09, 2001-02-09, 2001-02-09, 2001-02-09]"
"2001 Kishtwar massacre","[2001-08-03, 2001-08-03, 2001-08-03, 2001-08-03]"
"2004 Khobar massacre","[2004-05-29, 2004-05-29, 2004-05-30, 2004-05-30]"
"2004 Quetta Ashura massacre","[2004-03-02, 2004-03-02, 2004-03-02, 2004-03-02]"
"2004 Teli Katha massacre","[2004-06-26, 2004-06-26, 2004-06-26, 2004-06-26]"
"2006 Trincomalee massacre of students","[2006-01-02, 2006-01-02, 2006-01-02, 2006-01-02]"
"2008 Christmas massacres","[2008-12-24, 2008-12-24, 2008-12-27, 2008-12-27]"
"2010 Badakhshan massacre","[2010-08-06, 2010-08-06, 2010-08-06, 2010-08-06]"
"2010 San Fernando massacre","[2010-08-24, 2010-08-24, 2010-08-24, 2010-08-24]"
"2011 San Fernando massacre","[2011-04-06, 2011-04-06, 2011-06-07, 2011-06-07]"
"2012 Istanbul rally to commemorate the Khojaly massacre","[2012-02-26, 2012-02-26, 2012-02-26, 2012-02-26]"
"Adityapur massacre","[1971-06-14, 1971-06-14, 1971-06-14, 1971-06-14]"
"Adra massacre","[2013-12-11, 2013-12-11, 2013-12-12, 2013-12-12]"
"Ahmići massacre","[1993-04-16, 1993-04-16, 1993-04-16, 1993-04-16]"
"Akhira massacre","[1971-04-17, 1971-04-17, 1971-04-17, 1971-04-17]"
"Akihabara massacre","[2008-06-08, 2008-06-08, 2008-06-08, 2008-06-08]"
"Akkaraipattu massacre","[1986-02-19, 1986-02-19, 1986-02-19, 1986-02-19]"
"Al-Hidaya Mosque massacre","[2008-04-20, 2008-04-20, 2008-04-20, 2008-04-20]"
"Al-Qubeir massacre","[2012-06-06, 2012-06-06, 2012-06-06, 2012-06-06]"
"Aleppo Artillery School massacre","[1979-06-16, 1979-06-16, 1979-06-16, 1979-06-16]"
"Allaipiddy massacre","[2006-05-13, 2006-05-13, 2006-05-13, 2006-05-13]"
"Alma Massacre","[1880-04-28, 1880-04-28, 1880-04-28, 1880-04-28]"
"American Ranch Massacre","[1865-01-14, 1865-01-14, 1865-01-14, 1865-01-14]"
"Anderson Bridge massacre","[1950-02-12, 1950-02-12, 1950-02-12, 1950-02-12]"
"Andijan massacre","[2005-05-13, 2005-05-13, 2005-05-13, 2005-05-13]"
"Aqrab massacre","[2012-12-11, 2012-12-11, 2012-12-11, 2012-12-11]"
"Aramoana massacre","[1990-11-13, 1990-11-13, 1990-11-14, 1990-11-14]"
"Asaba massacre","[1967-10-07, 1967-10-07, 1967-10-07, 1967-10-07]"
"Atiak massacre","[1995-04-20, 1995-04-20, 1995-04-20, 1995-04-20]"
"August 2013 Rabaa Massacre","[2013-08-14, 2013-08-14, 2013-08-14, 2013-08-14]"
"Awa'uq Massacre","[1784-08-14, 1784-08-14, 1784-08-14, 1784-08-14]"
"Bagbati massacre","[1971-05-27, 1971-05-27, 1971-05-27, 1971-05-27]"
"Bakhrabad massacre","[1971-05-24, 1971-05-24, 1971-05-24, 1971-05-24]"
"Balangiga massacre","[1901-09-28, 1901-09-28, 1901-09-28, 1901-09-28]"
"Ballymurphy Massacre","[1971-08-09, 1971-08-09, 1971-08-11, 1971-08-11]"
"Banana massacre","[1928-12-06, 1928-12-06, 1928-12-06, 1928-12-06]"
"Bar massacre","[1945-03-24, 1945-03-24, 1945-03-27, 1945-03-27]"
"Bat Mitzvah massacre","[2002-01-17, 2002-01-17, 2002-01-17, 2002-01-17]"
"Batepá massacre","[1953-02-03, 1953-02-03, 1953-02-03, 1953-02-03]"
"Batih massacre","[1652-06-03, 1652-06-03, 1652-06-04, 1652-06-04]"
"Bay View Massacre","[1886-05-05, 1886-05-05, 1886-05-05, 1886-05-05]"
"Baylor Massacre","[1778-09-27, 1778-09-27, 1778-09-27, 1778-09-27]"
"Baćin massacre","[1991-10-21, 1991-10-21, 1991-10-21, 1991-10-21]"
"Beit Lid massacre","[1995-01-22, 1995-01-22, 1995-01-22, 1995-01-22]"
"Beyazıt Massacre","[1978-03-16, 1978-03-16, 1978-03-16, 1978-03-16]"
"Bhimajuli Massacre","[2009-10-04, 2009-10-04, 2009-10-04, 2009-10-04]"
"Big Bottom massacre","[1791-01-02, 1791-01-02, 1791-01-02, 1791-01-02]"
"Bijeljina massacre","[1992-04-01, 1992-04-01, 1992-04-02, 1992-04-02]"
"Birchandra Manu massacre","[1988-10-12, 1988-10-12, 1988-10-12, 1988-10-12]"
"Bisbee Massacre","[1883-12-08, 1883-12-08, 1883-12-08, 1883-12-08]"
"Bloody Gulch massacre","[1950-08-12, 1950-08-12, 1950-08-12, 1950-08-12]"
"Bloody Island Massacre","[1850-05-15, 1850-05-15, 1850-05-15, 1850-05-15]"
"Bogoro massacre","[2003-02-24, 2003-02-24, 2003-02-24, 2003-02-24]"
"Bojayá massacre","[2002-05-02, 2002-05-02, 2002-05-02, 2002-05-02]"
"Bolton Massacre","[1644-05-28, 1644-05-28, 1644-05-28, 1644-05-28]"
"Boston Massacre","[1770-03-05, 1770-03-05, 1770-03-05, 1770-03-05]"
"Burunga massacre","[1971-05-26, 1971-05-26, 1971-05-26, 1971-05-26]"
"Bình An massacre","[1966-02-12, 1966-02-12, 1966-03-17, 1966-03-17]"
"Bình Hòa massacre","[1966-12-06, 1966-12-06, 1966-12-06, 1966-12-06]"
"Cadereyta Jiménez massacre","[2012-05-13, 2012-05-13, 2012-05-13, 2012-05-13]"
"California State University, Fullerton massacre","[1976-07-12, 1976-07-12, 1976-07-12, 1976-07-12]"
"Camp Grant massacre","[1871-04-30, 1871-04-30, 1871-04-30, 1871-04-30]"
"Cape Grim massacre","[1828-02-10, 1828-02-10, 1828-02-10, 1828-02-10]"
"Capitol Hill massacre","[2006-03-25, 2006-03-25, 2006-03-25, 2006-03-25]"
"Carnew massacre","[1798-05-25, 1798-05-25, 1798-05-25, 1798-05-25]"
"Castel Volturno massacre","[2008-09-18, 2008-09-18, 2008-09-18, 2008-09-18]"
"Cave of the Patriarchs massacre","[1994-02-25, 1994-02-25, 1994-02-25, 1994-02-25]"
"Central Coast Massacre","[1992-10-27, 1992-10-27, 1992-10-27, 1992-10-27]"
"Centralia Massacre (Washington)","[1919-11-11, 1919-11-11, 1919-11-11, 1919-11-11]"
"Chaplain–Medic massacre","[1950-07-16, 1950-07-16, 1950-07-16, 1950-07-16]"
"Cheddikulam massacre","[1984-12-02, 1984-12-02, 1984-12-02, 1984-12-02]"
