"1950 USS Missouri grounding incident","[1950-01-17, 1950-01-17, 1950-01-17, 1950-01-17]"
"1958 C-130 shootdown incident","[1958-09-02, 1958-09-02, 1958-09-02, 1958-09-02]"
"1960 U-2 incident","[1960-05-01, 1960-05-01, 1960-05-01, 1960-05-01]"
"1961 F-84 Thunderstreak incident","[1961-09-14, 1961-09-14, 1961-09-14, 1961-09-14]"
"1964 T-39 shootdown incident","[1964-01-28, 1964-01-28, 1964-01-28, 1964-01-28]"
"1965 Philippine Sea A-4 incident","[1965-12-05, 1965-12-05, 1965-12-05, 1965-12-05]"
"1969 EC-121 shootdown incident","[1969-04-15, 1969-04-15, 1969-04-15, 1969-04-15]"
"1974 White House helicopter incident","[1974-02-17, 1974-02-17, 1974-02-17, 1974-02-17]"
"1992 Yugoslav People's Army column incident in Sarajevo","[1992-05-03, 1992-05-03, 1992-05-03, 1992-05-03]"
"1993 Cherbourg incident","[1993-03-26, 1993-03-26, 1993-04-02, 1993-04-02]"
"1993 Tajik Air Yakovlev Yak-40 incident","[1993-08-28, 1993-08-28, 1993-08-28, 1993-08-28]"
"1994 Black Hawk shootdown incident","[1994-04-14, 1994-04-14, 1994-04-14, 1994-04-14]"
"1995 Airstan incident","[1995-08-03, 1995-08-03, 1996-08-16, 1996-08-16]"
"1996 Gangneung submarine infiltration incident","[1996-09-17, 1996-09-17, 1996-11-05, 1996-11-05]"
"1998 Sokcho submarine incident","[1998-06-22, 1998-06-22, 1998-06-22, 1998-06-22]"
"1999 Air Botswana incident","[1999-10-11, 1999-10-11, 1999-10-11, 1999-10-11]"
"2001 Japan Airlines mid-air incident","[2001-01-31, 2001-01-31, 2001-01-31, 2001-01-31]"
"2007 Basilan beheading incident","[2007-07-10, 2007-07-10, 2007-07-11, 2007-07-11]"
"2008 Achamkhara incident","[2008-07-09, 2008-07-09, 2008-07-09, 2008-07-09]"
"2008 Khurcha incident","[2008-05-21, 2008-05-21, 2008-05-21, 2008-05-21]"
"2012 incident at Echilitash border post","[2012-08-20, 2012-08-20, 2012-08-20, 2012-08-20]"
"2013 Daulat Beg Oldi Incident","[2013-04-15, 2013-04-15, 2013-05-05, 2013-05-05]"
"2013 Guang Da Xing No. 28 incident","[2013-05-09, 2013-05-09, 2013-05-09, 2013-05-09]"
"Al-Fakhura school incident","[2009-01-06, 2009-01-06, 2009-01-06, 2009-01-06]"
"13 April 1999 Albania–Yugoslav border incident","[1999-04-13, 1999-04-13, 1999-04-13, 1999-04-13]"
"Atlantique incident","[1999-08-10, 1999-08-10, 1999-08-10, 1999-08-10]"
"Bahia incident","[1864-10-07, 1864-10-07, 1864-10-07, 1864-10-07]"
"Baishaling Incident","[1849-08-25, 1849-08-25, 1849-08-25, 1849-08-25]"
"Banja Luka incident","[1994-02-28, 1994-02-28, 1994-02-28, 1994-02-28]"
"Baralong incidents","[1915-08-19, 1915-08-19, 1915-09-24, 1915-09-24]"
"Bihar school meal poisoning incident","[2013-07-16, 2013-07-16, 2013-07-16, 2013-07-16]"
"Bokhundjara incident","[2007-09-20, 2007-09-20, 2007-09-20, 2007-09-20]"
"Bukit Kepong Incident","[1950-02-23, 1950-02-23, 1950-02-23, 1950-02-23]"
"Carré d'As IV incident","[2008-09-16, 2008-09-16, 2008-09-16, 2008-09-16]"
"Chappaquiddick incident","[1969-07-18, 1969-07-18, 1969-07-18, 1969-07-18]"
"Chola incident","[1967-10-01, 1967-10-01, 1967-10-10, 1967-10-10]"
"Corfu incident","[1923-08-29, 1923-08-29, 1923-09-27, 1923-09-27]"
"Dash 8 landing gear incidents","[2007-09-09, 2007-09-09, 2007-09-09, 2007-09-09]"
"Fatehpur gold treasure incident","[2013-10-19, 2013-10-19, 2013-10-19, 2013-10-19]"
"February 26 Incident","[1936-02-26, 1936-02-26, 1936-02-29, 1936-02-29]"
"Flagstaff hill incident","[1976-05-05, 1976-05-05, 1976-05-06, 1976-05-06]"
"Ganghwa Island incident","[1875-09-20, 1875-09-20, 1875-09-20, 1875-09-20]"
"Grozny OMON fratricide incident","[2000-03-02, 2000-03-02, 2000-03-02, 2000-03-02]"
"Gulf of Sidra incident (1989)","[1989-01-04, 1989-01-04, 1989-01-04, 1989-01-04]"
"Gunpowder Incident","[1775-04-20, 1775-04-20, 1775-04-20, 1775-04-20]"
"Hainan Island incident","[2001-04-01, 2001-04-01, 2001-04-01, 2001-04-01]"
"Hitachi Maru Incident","[1904-06-15, 1904-06-15, 1904-06-15, 1904-06-15]"
"Incident at Petrich","[1925-10-18, 1925-10-18, 1925-10-23, 1925-10-23]"
"Incident at Pristina airport","[1999-06-12, 1999-06-12, 1999-06-12, 1999-06-12]"
"Ingham incident","[1835-06-14, 1835-06-14, 1835-06-14, 1835-06-14]"
"Ingush–Chechen fratricide incident","[2006-09-13, 2006-09-13, 2006-09-13, 2006-09-13]"
"Jabłonków Incident","[1939-08-26, 1939-08-26, 1939-08-26, 1939-08-26]"
"January 28 Incident","[1932-01-28, 1932-01-28, 1932-03-03, 1932-03-03]"
"Jinan Incident","[1928-05-03, 1928-05-03, 1928-05-11, 1928-05-11]"
"Kinmon Incident","[1864-08-20, 1864-08-20, 1864-08-20, 1864-08-20]"
"Kokang incident","[2009-08-27, 2009-08-27, 2009-08-30, 2009-08-30]"
"Korean maritime border incidents","[1967-01-19, 1967-01-19, 1967-01-19, 1967-01-19]"
"La Paz Incident","[1863-05-20, 1863-05-20, 1863-05-20, 1863-05-20]"
