"102nd Grey Cup","[2014-11-30, 2014-11-30, 2014-11-30, 2014-11-30]"
"103rd Grey Cup","[2015-11-29, 2015-11-29, 2015-11-29, 2015-11-29]"
"10th Grey Cup","[1922-12-02, 1922-12-02, 1922-12-02, 1922-12-02]"
"10th Vanier Cup","[1974-11-22, 1974-11-22, 1974-11-22, 1974-11-22]"
"11th Grey Cup","[1923-12-01, 1923-12-01, 1923-12-01, 1923-12-01]"
"12th Grey Cup","[1924-11-29, 1924-11-29, 1924-11-29, 1924-11-29]"
"12th Vanier Cup","[1976-11-19, 1976-11-19, 1976-11-19, 1976-11-19]"
"13th Grey Cup","[1925-12-05, 1925-12-05, 1925-12-05, 1925-12-05]"
"13th Vanier Cup","[1977-11-19, 1977-11-19, 1977-11-19, 1977-11-19]"
"14th Grey Cup","[1926-12-04, 1926-12-04, 1926-12-04, 1926-12-04]"
"14th Vanier Cup","[1978-11-18, 1978-11-18, 1978-11-18, 1978-11-18]"
"15th Grey Cup","[1927-11-26, 1927-11-26, 1927-11-26, 1927-11-26]"
"15th Vanier Cup","[1979-11-17, 1979-11-17, 1979-11-17, 1979-11-17]"
"16th Grey Cup","[1928-12-01, 1928-12-01, 1928-12-01, 1928-12-01]"
"16th Vanier Cup","[1980-11-29, 1980-11-29, 1980-11-29, 1980-11-29]"
"17th Grey Cup","[1929-11-30, 1929-11-30, 1929-11-30, 1929-11-30]"
"17th Vanier Cup","[1981-11-28, 1981-11-28, 1981-11-28, 1981-11-28]"
"18th Grey Cup","[1930-12-06, 1930-12-06, 1930-12-06, 1930-12-06]"
"1952 Rugby Union European Cup","[1952-03-02, 1952-03-02, 1952-05-17, 1952-05-17]"
"1954 Rugby Union European Cup","[1954-04-05, 1954-04-05, 1954-04-24, 1954-04-24]"
"1963 Intercontinental Cup","[1963-10-16, 1963-10-16, 1963-10-16, 1963-10-16]"
"1965 Intercontinental Cup","[1965-09-08, 1965-09-08, 1965-09-08, 1965-09-08]"
"1965–66 FIRA Nations Cup","[1965-10-17, 1965-10-17, 1966-11-06, 1966-11-06]"
"1966–67 FIRA Nations Cup","[1966-11-27, 1966-11-27, 1967-05-26, 1967-05-26]"
"1967–68 FIRA Nations Cup","[1967-10-29, 1967-10-29, 1968-05-26, 1968-05-26]"
"1968–69 FIRA Nations Cup","[1968-10-27, 1968-10-27, 1969-05-26, 1969-05-26]"
"1969 Intercontinental Cup","[1969-10-08, 1969-10-08, 1969-10-08, 1969-10-08]"
"1969–70 FIRA Nations Cup","[1969-11-09, 1969-11-09, 1970-10-25, 1970-10-25]"
"1970 Intercontinental Cup","[1970-08-26, 1970-08-26, 1970-08-26, 1970-08-26]"
"1970–71 FIRA Nations Cup","[1970-11-29, 1970-11-29, 1971-05-09, 1971-05-09]"
"1971–72 FIRA Nations Cup","[1971-12-11, 1971-12-11, 1972-05-21, 1972-05-21]"
