"Action at Fayetteville","[1863-04-18, 1863-04-18, 1863-04-18, 1863-04-18]"
"Action at Néry","[1914-09-01, 1914-09-01, 1914-09-01, 1914-09-01]"
"Action of 1 April 2010","[2010-04-01, 2010-04-01, 2010-04-01, 2010-04-01]"
"Action of 1 August 1801","[1801-08-01, 1801-08-01, 1801-08-01, 1801-08-01]"
"Action of 1 February 1625","[1625-02-01, 1625-02-01, 1625-02-24, 1625-02-24]"
"Action of 1 January 1800","[1800-01-01, 1800-01-01, 1800-01-01, 1800-01-01]"
"Action of 1 March 1968","[1968-03-01, 1968-03-01, 1968-03-01, 1968-03-01]"
"Action of 1 May 1781","[1781-05-01, 1781-05-01, 1781-05-01, 1781-05-01]"
"Action of 1 November 1944","[1944-11-01, 1944-11-01, 1944-11-01, 1944-11-01]"
"Action of 10 December 1800","[1800-12-10, 1800-12-10, 1800-12-10, 1800-12-10]"
"Action of 10 March 1917","[1917-03-10, 1917-03-10, 1917-03-10, 1917-03-10]"
"Action of 10 November 1808","[1808-11-10, 1808-11-10, 1808-11-10, 1808-11-10]"
"Action of 10 November 1944","[1944-11-10, 1944-11-10, 1944-11-10, 1944-11-10]"
"Action of 11 March 1727","[1727-03-11, 1727-03-11, 1727-03-11, 1727-03-11]"
"Action of 11 November 1779","[1779-11-11, 1779-11-11, 1779-11-11, 1779-11-11]"
"Action of 11 November 2008","[2008-11-11, 2008-11-11, 2008-11-11, 2008-11-11]"
"Action of 12 December 1782","[1782-12-12, 1782-12-12, 1782-12-12, 1782-12-12]"
"Action of 12 May 1796","[1796-05-12, 1796-05-12, 1796-05-12, 1796-05-12]"
"Action of 12 October 1950","[1950-10-12, 1950-10-12, 1950-10-12, 1950-10-12]"
"Action of 12–17 January 1640","[1640-01-12, 1640-01-12, 1640-01-17, 1640-01-17]"
"Action of 13 January 1797","[1797-01-13, 1797-01-13, 1797-01-14, 1797-01-14]"
"Action of 13 June 1898","[1898-06-13, 1898-06-13, 1898-06-13, 1898-06-13]"
"Action of 13 March 1806","[1806-03-13, 1806-03-13, 1806-03-13, 1806-03-13]"
"Action of 13 November 1943","[1943-11-13, 1943-11-13, 1943-11-13, 1943-11-13]"
"Action of 13 October 1796","[1796-10-13, 1796-10-13, 1796-10-13, 1796-10-13]"
"Action of 13 September 1810","[1810-09-13, 1810-09-13, 1810-09-13, 1810-09-13]"
"Action of 14 February 1944","[1944-02-14, 1944-02-14, 1944-02-14, 1944-02-14]"
"Action of 14 June 1742","[1742-06-14, 1742-06-14, 1742-06-14, 1742-06-14]"
"Action of 14 October 1918","[1918-10-14, 1918-10-14, 1918-10-14, 1918-10-14]"
"Action of 15 August 1917","[1917-08-15, 1917-08-15, 1917-08-15, 1917-08-15]"
"Action of 15 July 1798","[1798-07-15, 1798-07-15, 1798-07-15, 1798-07-15]"
"Action of 15 July 1805","[1805-07-15, 1805-07-15, 1805-07-15, 1805-07-15]"
"Action of 15 October 1917","[1917-10-15, 1917-10-15, 1917-10-15, 1917-10-15]"
"Action of 15 September 1782","[1782-09-15, 1782-09-15, 1782-09-15, 1782-09-15]"
"Action of 16 January 1916","[1916-01-16, 1916-01-16, 1916-01-16, 1916-01-16]"
"Action of 16 March 1782","[1782-03-16, 1782-03-16, 1782-03-16, 1782-03-16]"
"Action of 16 October 1799","[1799-10-16, 1799-10-16, 1799-10-17, 1799-10-17]"
