"1914 Indianapolis 500","[1914-05-30, 1914-05-30, 1914-05-30, 1914-05-30]"
"1916 Indianapolis 500","[1916-05-30, 1916-05-30, 1916-05-30, 1916-05-30]"
"1919 Indianapolis 500","[1919-05-31, 1919-05-31, 1919-05-31, 1919-05-31]"
"1920 Indianapolis 500","[1920-05-31, 1920-05-31, 1920-05-31, 1920-05-31]"
"1921 Indianapolis 500","[1921-05-30, 1921-05-30, 1921-05-30, 1921-05-30]"
"1922 Indianapolis 500","[1922-05-30, 1922-05-30, 1922-05-30, 1922-05-30]"
"1923 Indianapolis 500","[1923-05-30, 1923-05-30, 1923-05-30, 1923-05-30]"
"1925 Indianapolis 500","[1925-05-30, 1925-05-30, 1925-05-30, 1925-05-30]"
"1926 Indianapolis 500","[1926-05-31, 1926-05-31, 1926-05-31, 1926-05-31]"
"1927 Indianapolis 500","[1927-05-30, 1927-05-30, 1927-05-30, 1927-05-30]"
"1928 Indianapolis 500","[1928-05-30, 1928-05-30, 1928-05-30, 1928-05-30]"
"1929 Indianapolis 500","[1929-05-30, 1929-05-30, 1929-05-30, 1929-05-30]"
"1930 Indianapolis 500","[1930-05-30, 1930-05-30, 1930-05-30, 1930-05-30]"
"1931 Indianapolis 500","[1931-05-30, 1931-05-30, 1931-05-30, 1931-05-30]"
"1932 Indianapolis 500","[1932-05-30, 1932-05-30, 1932-05-30, 1932-05-30]"
"1933 Indianapolis 500","[1933-05-30, 1933-05-30, 1933-05-30, 1933-05-30]"
"1934 Indianapolis 500","[1934-05-30, 1934-05-30, 1934-05-30, 1934-05-30]"
"1935 Indianapolis 500","[1935-05-30, 1935-05-30, 1935-05-30, 1935-05-30]"
"1936 Indianapolis 500","[1936-05-30, 1936-05-30, 1936-05-30, 1936-05-30]"
"1937 Indianapolis 500","[1937-05-31, 1937-05-31, 1937-05-31, 1937-05-31]"
"1939 Indianapolis 500","[1939-05-30, 1939-05-30, 1939-05-30, 1939-05-30]"
"1940 Indianapolis 500","[1940-05-30, 1940-05-30, 1940-05-30, 1940-05-30]"
"1941 Indianapolis 500","[1941-05-30, 1941-05-30, 1941-05-30, 1941-05-30]"
"1946 Indianapolis 500","[1946-05-30, 1946-05-30, 1946-05-30, 1946-05-30]"
"1947 Indianapolis 500","[1947-05-30, 1947-05-30, 1947-05-30, 1947-05-30]"
"1948 Indianapolis 500","[1948-05-31, 1948-05-31, 1948-05-31, 1948-05-31]"
"1949 Indianapolis 500","[1949-05-30, 1949-05-30, 1949-05-30, 1949-05-30]"
"1951 Indianapolis 500","[1951-05-30, 1951-05-30, 1951-05-30, 1951-05-30]"
"1952 Indianapolis 500","[1952-05-30, 1952-05-30, 1952-05-30, 1952-05-30]"
"1953 Indianapolis 500","[1953-05-30, 1953-05-30, 1953-05-30, 1953-05-30]"
"1954 Indianapolis 500","[1954-05-31, 1954-05-31, 1954-05-31, 1954-05-31]"
"1955 Indianapolis 500","[1955-05-30, 1955-05-30, 1955-05-30, 1955-05-30]"
"1956 Indianapolis 500","[1956-05-30, 1956-05-30, 1956-05-30, 1956-05-30]"
"1957 Indianapolis 500","[1957-05-30, 1957-05-30, 1957-05-30, 1957-05-30]"
"1958 Indianapolis 500","[1958-05-30, 1958-05-30, 1958-05-30, 1958-05-30]"
"1960 Indianapolis 500","[1960-05-30, 1960-05-30, 1960-05-30, 1960-05-30]"
"1961 Indianapolis 500","[1961-05-30, 1961-05-30, 1961-05-30, 1961-05-30]"
"1962 Indianapolis 500","[1962-05-30, 1962-05-30, 1962-05-30, 1962-05-30]"
"1963 Indianapolis 500","[1963-05-30, 1963-05-30, 1963-05-30, 1963-05-30]"
"1965 Indianapolis 500","[1965-05-31, 1965-05-31, 1965-05-31, 1965-05-31]"
"1966 Indianapolis 500","[1966-05-30, 1966-05-30, 1966-05-30, 1966-05-30]"
"1968 Indianapolis 500","[1968-05-30, 1968-05-30, 1968-05-30, 1968-05-30]"
"1969 Indianapolis 500","[1969-05-30, 1969-05-30, 1969-05-30, 1969-05-30]"
"1972 Indianapolis 500","[1972-05-27, 1972-05-27, 1972-05-27, 1972-05-27]"
"1975 Indianapolis 500","[1975-05-25, 1975-05-25, 1975-05-25, 1975-05-25]"
"1976 Indianapolis 500","[1976-05-30, 1976-05-30, 1976-05-30, 1976-05-30]"
"1977 Indianapolis 500","[1977-05-29, 1977-05-29, 1977-05-29, 1977-05-29]"
